data,quantidade,is_weekend,previous_day_sales_1,previous_day_sales_2,previous_day_sales_3,previous_day_sales_4,previous_day_sales_5,days_until_easter,selic,days_since_selic_update
2013-02-13,1.0,0,4.0,4.0,3.0,1.0,3.0,46.0,7.12,27
2013-02-14,2.0,0,1.0,4.0,4.0,3.0,1.0,45.0,7.12,28
2013-02-15,2.0,0,2.0,1.0,4.0,4.0,3.0,44.0,7.12,29
2013-02-20,12.0,0,2.0,2.0,1.0,4.0,4.0,39.0,7.12,34
2013-02-21,3.0,0,12.0,2.0,2.0,1.0,4.0,38.0,7.12,35
2013-02-22,2.0,0,3.0,12.0,2.0,2.0,1.0,37.0,7.12,36
2013-02-25,1.0,0,2.0,3.0,12.0,2.0,2.0,34.0,7.12,39
2013-02-26,3.0,0,1.0,2.0,3.0,12.0,2.0,33.0,7.12,40
2013-02-27,9.0,0,3.0,1.0,2.0,3.0,12.0,32.0,7.12,41
2013-02-28,2.0,0,9.0,3.0,1.0,2.0,3.0,31.0,7.12,42
2013-03-01,5.0,0,2.0,9.0,3.0,1.0,2.0,30.0,7.12,43
2013-03-04,3.0,0,5.0,2.0,9.0,3.0,1.0,27.0,7.12,46
2013-03-05,18.0,0,3.0,5.0,2.0,9.0,3.0,26.0,7.12,47
2013-03-06,13.0,0,18.0,3.0,5.0,2.0,9.0,25.0,7.12,48
2013-03-07,6.0,0,13.0,18.0,3.0,5.0,2.0,24.0,7.16,0
2013-03-08,2.0,0,6.0,13.0,18.0,3.0,5.0,23.0,7.16,1
2013-03-11,7.0,0,2.0,6.0,13.0,18.0,3.0,20.0,7.16,4
2013-03-12,12.0,0,7.0,2.0,6.0,13.0,18.0,19.0,7.16,5
2013-03-13,9.0,0,12.0,7.0,2.0,6.0,13.0,18.0,7.16,6
2013-03-14,3.0,0,9.0,12.0,7.0,2.0,6.0,17.0,7.16,7
2013-03-15,12.0,0,3.0,9.0,12.0,7.0,2.0,16.0,7.16,8
2013-03-18,3.0,0,12.0,3.0,9.0,12.0,7.0,13.0,7.16,11
2013-03-19,20.0,0,3.0,12.0,3.0,9.0,12.0,12.0,7.16,12
2013-03-20,12.0,0,20.0,3.0,12.0,3.0,9.0,11.0,7.16,13
2013-03-21,26.0,0,12.0,20.0,3.0,12.0,3.0,10.0,7.16,14
2013-03-22,18.0,0,26.0,12.0,20.0,3.0,12.0,9.0,7.16,15
2013-03-24,8.0,0,18.0,26.0,12.0,20.0,3.0,7.0,7.16,17
2013-03-25,47.0,0,8.0,18.0,26.0,12.0,20.0,6.0,7.16,18
2013-03-26,20.0,0,47.0,8.0,18.0,26.0,12.0,5.0,7.16,19
2013-03-27,68.0,0,20.0,47.0,8.0,18.0,26.0,4.0,7.16,20
2013-03-28,105.0,0,68.0,20.0,47.0,8.0,18.0,3.0,7.16,21
2013-03-29,57.0,0,105.0,68.0,20.0,47.0,8.0,2.0,7.16,22
2013-03-31,25.0,0,57.0,105.0,68.0,20.0,47.0,0.0,7.16,24
2013-04-02,5.0,0,25.0,57.0,105.0,68.0,20.0,383.0,7.16,26
2013-04-03,5.0,0,5.0,25.0,57.0,105.0,68.0,382.0,7.16,27
2013-04-04,2.0,0,5.0,5.0,25.0,57.0,105.0,381.0,7.16,28
2013-04-05,6.0,0,2.0,5.0,5.0,25.0,57.0,380.0,7.16,29
2013-04-08,3.0,0,6.0,2.0,5.0,5.0,25.0,377.0,7.16,32
2013-04-09,4.0,0,3.0,6.0,2.0,5.0,5.0,376.0,7.16,33
2013-04-10,5.0,0,4.0,3.0,6.0,2.0,5.0,375.0,7.16,34
2013-04-11,5.0,0,5.0,4.0,3.0,6.0,2.0,374.0,7.16,35
2013-04-15,3.0,0,5.0,5.0,4.0,3.0,6.0,370.0,7.16,39
2013-04-16,4.0,0,3.0,5.0,5.0,4.0,3.0,369.0,7.16,40
2013-04-17,6.0,0,4.0,3.0,5.0,5.0,4.0,368.0,7.16,41
2013-04-18,2.0,0,6.0,4.0,3.0,5.0,5.0,367.0,7.4,0
2013-04-19,4.0,0,2.0,6.0,4.0,3.0,5.0,366.0,7.4,1
2013-04-22,1.0,0,4.0,2.0,6.0,4.0,3.0,363.0,7.4,4
2013-04-23,1.0,0,1.0,4.0,2.0,6.0,4.0,362.0,7.4,5
2013-04-24,1.0,0,1.0,1.0,4.0,2.0,6.0,361.0,7.4,6
2013-04-25,1.0,0,1.0,1.0,1.0,4.0,2.0,360.0,7.4,7
2013-04-26,5.0,0,1.0,1.0,1.0,1.0,4.0,359.0,7.4,8
2013-04-29,7.0,0,5.0,1.0,1.0,1.0,1.0,356.0,7.4,11
2013-05-02,4.0,0,7.0,5.0,1.0,1.0,1.0,353.0,7.4,14
2013-05-03,6.0,0,4.0,7.0,5.0,1.0,1.0,352.0,7.4,15
2013-05-06,2.0,0,6.0,4.0,7.0,5.0,1.0,349.0,7.4,18
2013-05-07,5.0,0,2.0,6.0,4.0,7.0,5.0,348.0,7.4,19
2013-05-08,3.0,0,5.0,2.0,6.0,4.0,7.0,347.0,7.4,20
2013-05-09,8.0,0,3.0,5.0,2.0,6.0,4.0,346.0,7.4,21
2013-05-10,4.0,0,8.0,3.0,5.0,2.0,6.0,345.0,7.4,22
2013-05-13,7.0,0,4.0,8.0,3.0,5.0,2.0,342.0,7.4,25
2013-05-14,4.0,0,7.0,4.0,8.0,3.0,5.0,341.0,7.4,26
2013-05-15,1.0,0,4.0,7.0,4.0,8.0,3.0,340.0,7.4,27
2013-05-16,2.0,0,1.0,4.0,7.0,4.0,8.0,339.0,7.4,28
2013-05-20,9.0,0,2.0,1.0,4.0,7.0,4.0,335.0,7.4,32
2013-05-21,2.0,0,9.0,2.0,1.0,4.0,7.0,334.0,7.4,33
2013-05-22,5.0,0,2.0,9.0,2.0,1.0,4.0,333.0,7.4,34
2013-05-23,3.0,0,5.0,2.0,9.0,2.0,1.0,332.0,7.4,35
2013-05-24,4.0,0,3.0,5.0,2.0,9.0,2.0,331.0,7.4,36
2013-05-27,5.0,0,4.0,3.0,5.0,2.0,9.0,328.0,7.4,39
2013-05-28,3.0,0,5.0,4.0,3.0,5.0,2.0,327.0,7.4,40
2013-05-31,7.0,0,3.0,5.0,4.0,3.0,5.0,324.0,7.9,1
2013-06-03,4.0,0,7.0,3.0,5.0,4.0,3.0,321.0,7.9,4
2013-06-04,1.0,0,4.0,7.0,3.0,5.0,4.0,320.0,7.9,5
2013-06-05,5.0,0,1.0,4.0,7.0,3.0,5.0,319.0,7.9,6
2013-06-06,6.0,0,5.0,1.0,4.0,7.0,3.0,318.0,7.9,7
2013-06-07,6.0,0,6.0,5.0,1.0,4.0,7.0,317.0,7.9,8
2013-06-10,3.0,0,6.0,6.0,5.0,1.0,4.0,314.0,7.9,11
2013-06-11,2.0,0,3.0,6.0,6.0,5.0,1.0,313.0,7.9,12
2013-06-12,6.0,0,2.0,3.0,6.0,6.0,5.0,312.0,7.9,13
2013-06-13,1.0,0,6.0,2.0,3.0,6.0,6.0,311.0,7.9,14
2013-06-14,6.0,0,1.0,6.0,2.0,3.0,6.0,310.0,7.9,15
2013-06-17,4.0,0,6.0,1.0,6.0,2.0,3.0,307.0,7.9,18
2013-06-19,3.0,0,4.0,6.0,1.0,6.0,2.0,305.0,7.9,20
2013-06-20,1.0,0,3.0,4.0,6.0,1.0,6.0,304.0,7.9,21
2013-06-21,8.0,0,1.0,3.0,4.0,6.0,1.0,303.0,7.9,22
2013-06-24,5.0,0,8.0,1.0,3.0,4.0,6.0,300.0,7.9,25
2013-06-26,1.0,0,5.0,8.0,1.0,3.0,4.0,298.0,7.9,27
2013-06-27,9.0,0,1.0,5.0,8.0,1.0,3.0,297.0,7.9,28
2013-06-28,5.0,0,9.0,1.0,5.0,8.0,1.0,296.0,7.9,29
2013-07-01,1.0,0,5.0,9.0,1.0,5.0,8.0,293.0,7.9,32
2013-07-02,1.0,0,1.0,5.0,9.0,1.0,5.0,292.0,7.9,33
2013-07-03,4.0,0,1.0,1.0,5.0,9.0,1.0,291.0,7.9,34
2013-07-04,1.0,0,4.0,1.0,1.0,5.0,9.0,290.0,7.9,35
2013-07-05,11.0,0,1.0,4.0,1.0,1.0,5.0,289.0,7.9,36
2013-07-08,6.0,0,11.0,1.0,4.0,1.0,1.0,286.0,7.9,39
2013-07-09,1.0,0,6.0,11.0,1.0,4.0,1.0,285.0,7.9,40
2013-07-10,1.0,0,1.0,6.0,11.0,1.0,4.0,284.0,7.9,41
2013-07-11,1.0,0,1.0,1.0,6.0,11.0,1.0,283.0,8.4,0
2013-07-12,5.0,0,1.0,1.0,1.0,6.0,11.0,282.0,8.4,1
2013-07-15,1.0,0,5.0,1.0,1.0,1.0,6.0,279.0,8.4,4
2013-07-16,2.0,0,1.0,5.0,1.0,1.0,1.0,278.0,8.4,5
2013-07-17,5.0,0,2.0,1.0,5.0,1.0,1.0,277.0,8.4,6
2013-07-19,5.0,0,5.0,2.0,1.0,5.0,1.0,275.0,8.4,8
2013-07-22,3.0,0,5.0,5.0,2.0,1.0,5.0,272.0,8.4,11
2013-07-23,1.0,0,3.0,5.0,5.0,2.0,1.0,271.0,8.4,12
2013-07-24,1.0,0,1.0,3.0,5.0,5.0,2.0,270.0,8.4,13
2013-07-25,9.0,0,1.0,1.0,3.0,5.0,5.0,269.0,8.4,14
2013-07-26,1.0,0,9.0,1.0,1.0,3.0,5.0,268.0,8.4,15
2013-07-29,4.0,0,1.0,9.0,1.0,1.0,3.0,265.0,8.4,18
2013-07-30,3.0,0,4.0,1.0,9.0,1.0,1.0,264.0,8.4,19
2013-07-31,3.0,0,3.0,4.0,1.0,9.0,1.0,263.0,8.4,20
2013-08-01,4.0,0,3.0,3.0,4.0,1.0,9.0,262.0,8.4,21
2013-08-02,3.0,0,4.0,3.0,3.0,4.0,1.0,261.0,8.4,22
2013-08-05,4.0,0,3.0,4.0,3.0,3.0,4.0,258.0,8.4,25
2013-08-06,3.0,0,4.0,3.0,4.0,3.0,3.0,257.0,8.4,26
2013-08-07,1.0,0,3.0,4.0,3.0,4.0,3.0,256.0,8.4,27
2013-08-08,3.0,0,1.0,3.0,4.0,3.0,4.0,255.0,8.4,28
2013-08-09,2.0,0,3.0,1.0,3.0,4.0,3.0,254.0,8.4,29
2013-08-12,5.0,0,2.0,3.0,1.0,3.0,4.0,251.0,8.4,32
2013-08-13,1.0,0,5.0,2.0,3.0,1.0,3.0,250.0,8.4,33
2013-08-15,7.0,0,1.0,5.0,2.0,3.0,1.0,248.0,8.4,35
2013-08-16,1.0,0,7.0,1.0,5.0,2.0,3.0,247.0,8.4,36
2013-08-19,5.0,0,1.0,7.0,1.0,5.0,2.0,244.0,8.4,39
2013-08-20,3.0,0,5.0,1.0,7.0,1.0,5.0,243.0,8.4,40
2013-08-21,1.0,0,3.0,5.0,1.0,7.0,1.0,242.0,8.4,41
2013-08-22,1.0,0,1.0,3.0,5.0,1.0,7.0,241.0,8.4,42
2013-08-23,2.0,0,1.0,1.0,3.0,5.0,1.0,240.0,8.4,43
2013-08-28,2.0,0,2.0,1.0,1.0,3.0,5.0,235.0,8.4,48
2013-08-29,2.0,0,2.0,2.0,1.0,1.0,3.0,234.0,8.9,0
2013-08-30,3.0,0,2.0,2.0,2.0,1.0,1.0,233.0,8.9,1
2013-09-02,16.0,0,3.0,2.0,2.0,2.0,1.0,230.0,8.9,4
2013-09-03,3.0,0,16.0,3.0,2.0,2.0,2.0,229.0,8.9,5
2013-09-04,3.0,0,3.0,16.0,3.0,2.0,2.0,228.0,8.9,6
2013-09-05,7.0,0,3.0,3.0,16.0,3.0,2.0,227.0,8.9,7
2013-09-06,5.0,0,7.0,3.0,3.0,16.0,3.0,226.0,8.9,8
2013-09-09,3.0,0,5.0,7.0,3.0,3.0,16.0,223.0,8.9,11
2013-09-10,2.0,0,3.0,5.0,7.0,3.0,3.0,222.0,8.9,12
2013-09-11,2.0,0,2.0,3.0,5.0,7.0,3.0,221.0,8.9,13
2013-09-12,3.0,0,2.0,2.0,3.0,5.0,7.0,220.0,8.9,14
2013-09-13,6.0,0,3.0,2.0,2.0,3.0,5.0,219.0,8.9,15
2013-09-16,3.0,0,6.0,3.0,2.0,2.0,3.0,216.0,8.9,18
2013-09-18,3.0,0,3.0,6.0,3.0,2.0,2.0,214.0,8.9,20
2013-09-20,7.0,0,3.0,3.0,6.0,3.0,2.0,212.0,8.9,22
2013-09-23,2.0,0,7.0,3.0,3.0,6.0,3.0,209.0,8.9,25
2013-09-24,3.0,0,2.0,7.0,3.0,3.0,6.0,208.0,8.9,26
2013-09-25,1.0,0,3.0,2.0,7.0,3.0,3.0,207.0,8.9,27
2013-09-26,2.0,0,1.0,3.0,2.0,7.0,3.0,206.0,8.9,28
2013-09-27,3.0,0,2.0,1.0,3.0,2.0,7.0,205.0,8.9,29
2013-09-30,7.0,0,3.0,2.0,1.0,3.0,2.0,202.0,8.9,32
2013-10-01,6.0,0,7.0,3.0,2.0,1.0,3.0,201.0,8.9,33
2013-10-02,6.0,0,6.0,7.0,3.0,2.0,1.0,200.0,8.9,34
2013-10-03,3.0,0,6.0,6.0,7.0,3.0,2.0,199.0,8.9,35
2013-10-04,6.0,0,3.0,6.0,6.0,7.0,3.0,198.0,8.9,36
2013-10-07,4.0,0,6.0,3.0,6.0,6.0,7.0,195.0,8.9,39
2013-10-08,1.0,0,4.0,6.0,3.0,6.0,6.0,194.0,8.9,40
2013-10-09,6.0,0,1.0,4.0,6.0,3.0,6.0,193.0,8.9,41
2013-10-10,4.0,0,6.0,1.0,4.0,6.0,3.0,192.0,9.4,0
2013-10-11,2.0,0,4.0,6.0,1.0,4.0,6.0,191.0,9.4,1
2013-10-14,5.0,0,2.0,4.0,6.0,1.0,4.0,188.0,9.4,4
2013-10-16,6.0,0,5.0,2.0,4.0,6.0,1.0,186.0,9.4,6
2013-10-17,2.0,0,6.0,5.0,2.0,4.0,6.0,185.0,9.4,7
2013-10-18,16.0,0,2.0,6.0,5.0,2.0,4.0,184.0,9.4,8
2013-10-21,2.0,0,16.0,2.0,6.0,5.0,2.0,181.0,9.4,11
2013-10-22,3.0,0,2.0,16.0,2.0,6.0,5.0,180.0,9.4,12
2013-10-23,6.0,0,3.0,2.0,16.0,2.0,6.0,179.0,9.4,13
2013-10-24,4.0,0,6.0,3.0,2.0,16.0,2.0,178.0,9.4,14
2013-10-28,2.0,0,4.0,6.0,3.0,2.0,16.0,174.0,9.4,18
2013-10-31,3.0,0,2.0,4.0,6.0,3.0,2.0,171.0,9.4,21
2013-11-01,4.0,0,3.0,2.0,4.0,6.0,3.0,170.0,9.4,22
2013-11-04,2.0,0,4.0,3.0,2.0,4.0,6.0,167.0,9.4,25
2013-11-05,6.0,0,2.0,4.0,3.0,2.0,4.0,166.0,9.4,26
2013-11-06,3.0,0,6.0,2.0,4.0,3.0,2.0,165.0,9.4,27
2013-11-07,4.0,0,3.0,6.0,2.0,4.0,3.0,164.0,9.4,28
2013-11-08,2.0,0,4.0,3.0,6.0,2.0,4.0,163.0,9.4,29
2013-11-11,3.0,0,2.0,4.0,3.0,6.0,2.0,160.0,9.4,32
2013-11-12,1.0,0,3.0,2.0,4.0,3.0,6.0,159.0,9.4,33
2013-11-13,8.0,0,1.0,3.0,2.0,4.0,3.0,158.0,9.4,34
2013-11-14,6.0,0,8.0,1.0,3.0,2.0,4.0,157.0,9.4,35
2013-11-18,1.0,0,6.0,8.0,1.0,3.0,2.0,153.0,9.4,39
2013-11-19,4.0,0,1.0,6.0,8.0,1.0,3.0,152.0,9.4,40
2013-11-20,2.0,0,4.0,1.0,6.0,8.0,1.0,151.0,9.4,41
2013-11-21,7.0,0,2.0,4.0,1.0,6.0,8.0,150.0,9.4,42
2013-11-22,5.0,0,7.0,2.0,4.0,1.0,6.0,149.0,9.4,43
2013-11-25,3.0,0,5.0,7.0,2.0,4.0,1.0,146.0,9.4,46
2013-11-26,2.0,0,3.0,5.0,7.0,2.0,4.0,145.0,9.4,47
2013-11-27,2.0,0,2.0,3.0,5.0,7.0,2.0,144.0,9.4,48
2013-11-28,5.0,0,2.0,2.0,3.0,5.0,7.0,143.0,9.9,0
2013-11-29,13.0,0,5.0,2.0,2.0,3.0,5.0,142.0,9.9,1
2013-12-02,9.0,0,13.0,5.0,2.0,2.0,3.0,139.0,9.9,4
2013-12-03,10.0,0,9.0,13.0,5.0,2.0,2.0,138.0,9.9,5
2013-12-04,3.0,0,10.0,9.0,13.0,5.0,2.0,137.0,9.9,6
2013-12-05,2.0,0,3.0,10.0,9.0,13.0,5.0,136.0,9.9,7
2013-12-06,4.0,0,2.0,3.0,10.0,9.0,13.0,135.0,9.9,8
2013-12-09,4.0,0,4.0,2.0,3.0,10.0,9.0,132.0,9.9,11
2013-12-10,4.0,0,4.0,4.0,2.0,3.0,10.0,131.0,9.9,12
2013-12-11,1.0,0,4.0,4.0,4.0,2.0,3.0,130.0,9.9,13
2013-12-12,1.0,0,1.0,4.0,4.0,4.0,2.0,129.0,9.9,14
2013-12-13,2.0,0,1.0,1.0,4.0,4.0,4.0,128.0,9.9,15
2013-12-17,3.0,0,2.0,1.0,1.0,4.0,4.0,124.0,9.9,19
2013-12-18,6.0,0,3.0,2.0,1.0,1.0,4.0,123.0,9.9,20
2013-12-19,5.0,0,6.0,3.0,2.0,1.0,1.0,122.0,9.9,21
2013-12-20,1.0,0,5.0,6.0,3.0,2.0,1.0,121.0,9.9,22
2013-12-23,10.0,0,1.0,5.0,6.0,3.0,2.0,118.0,9.9,25
2013-12-24,2.0,0,10.0,1.0,5.0,6.0,3.0,117.0,9.9,26
2013-12-26,4.0,0,2.0,10.0,1.0,5.0,6.0,115.0,9.9,28
2014-01-07,1.0,0,4.0,2.0,10.0,1.0,5.0,103.0,9.9,40
2014-01-08,3.0,0,1.0,4.0,2.0,10.0,1.0,102.0,9.9,41
2014-01-09,17.0,0,3.0,1.0,4.0,2.0,10.0,101.0,9.9,42
2014-01-10,3.0,0,17.0,3.0,1.0,4.0,2.0,100.0,9.9,43
2014-01-13,3.0,0,3.0,17.0,3.0,1.0,4.0,97.0,9.9,46
2014-01-15,6.0,0,3.0,3.0,17.0,3.0,1.0,95.0,9.9,48
2014-01-16,3.0,0,6.0,3.0,3.0,17.0,3.0,94.0,10.4,0
2014-01-20,4.0,0,3.0,6.0,3.0,3.0,17.0,90.0,10.4,4
2014-01-21,9.0,0,4.0,3.0,6.0,3.0,3.0,89.0,10.4,5
2014-01-22,1.0,0,9.0,4.0,3.0,6.0,3.0,88.0,10.4,6
2014-01-23,4.0,0,1.0,9.0,4.0,3.0,6.0,87.0,10.4,7
2014-01-24,2.0,0,4.0,1.0,9.0,4.0,3.0,86.0,10.4,8
2014-01-27,7.0,0,2.0,4.0,1.0,9.0,4.0,83.0,10.4,11
2014-01-28,2.0,0,7.0,2.0,4.0,1.0,9.0,82.0,10.4,12
2014-01-29,3.0,0,2.0,7.0,2.0,4.0,1.0,81.0,10.4,13
2014-01-30,9.0,0,3.0,2.0,7.0,2.0,4.0,80.0,10.4,14
2014-02-03,7.0,0,9.0,3.0,2.0,7.0,2.0,76.0,10.4,18
2014-02-04,3.0,0,7.0,9.0,3.0,2.0,7.0,75.0,10.4,19
2014-02-05,2.0,0,3.0,7.0,9.0,3.0,2.0,74.0,10.4,20
2014-02-06,55.0,0,2.0,3.0,7.0,9.0,3.0,73.0,10.4,21
2014-02-07,2.0,0,55.0,2.0,3.0,7.0,9.0,72.0,10.4,22
2014-02-10,7.0,0,2.0,55.0,2.0,3.0,7.0,69.0,10.4,25
2014-02-11,1.0,0,7.0,2.0,55.0,2.0,3.0,68.0,10.4,26
2014-02-12,7.0,0,1.0,7.0,2.0,55.0,2.0,67.0,10.4,27
2014-02-13,2.0,0,7.0,1.0,7.0,2.0,55.0,66.0,10.4,28
2014-02-14,5.0,0,2.0,7.0,1.0,7.0,2.0,65.0,10.4,29
2014-02-17,8.0,0,5.0,2.0,7.0,1.0,7.0,62.0,10.4,32
2014-02-18,5.0,0,8.0,5.0,2.0,7.0,1.0,61.0,10.4,33
2014-02-19,6.0,0,5.0,8.0,5.0,2.0,7.0,60.0,10.4,34
2014-02-20,5.0,0,6.0,5.0,8.0,5.0,2.0,59.0,10.4,35
2014-02-21,8.0,0,5.0,6.0,5.0,8.0,5.0,58.0,10.4,36
2014-02-24,4.0,0,8.0,5.0,6.0,5.0,8.0,55.0,10.4,39
2014-02-25,9.0,0,4.0,8.0,5.0,6.0,5.0,54.0,10.4,40
2014-02-26,7.0,0,9.0,4.0,8.0,5.0,6.0,53.0,10.4,41
2014-02-27,3.0,0,7.0,9.0,4.0,8.0,5.0,52.0,10.65,0
2014-02-28,7.0,0,3.0,7.0,9.0,4.0,8.0,51.0,10.65,1
2014-03-05,5.0,0,7.0,3.0,7.0,9.0,4.0,46.0,10.65,6
2014-03-06,8.0,0,5.0,7.0,3.0,7.0,9.0,45.0,10.65,7
2014-03-07,5.0,0,8.0,5.0,7.0,3.0,7.0,44.0,10.65,8
2014-03-10,9.0,0,5.0,8.0,5.0,7.0,3.0,41.0,10.65,11
2014-03-11,7.0,0,9.0,5.0,8.0,5.0,7.0,40.0,10.65,12
2014-03-12,21.0,0,7.0,9.0,5.0,8.0,5.0,39.0,10.65,13
2014-03-13,12.0,0,21.0,7.0,9.0,5.0,8.0,38.0,10.65,14
2014-03-14,5.0,0,12.0,21.0,7.0,9.0,5.0,37.0,10.65,15
2014-03-17,15.0,0,5.0,12.0,21.0,7.0,9.0,34.0,10.65,18
2014-03-18,6.0,0,15.0,5.0,12.0,21.0,7.0,33.0,10.65,19
2014-03-19,46.0,0,6.0,15.0,5.0,12.0,21.0,32.0,10.65,20
2014-03-20,18.0,0,46.0,6.0,15.0,5.0,12.0,31.0,10.65,21
2014-03-21,8.0,0,18.0,46.0,6.0,15.0,5.0,30.0,10.65,22
2014-03-24,8.0,0,8.0,18.0,46.0,6.0,15.0,27.0,10.65,25
2014-03-25,12.0,0,8.0,8.0,18.0,46.0,6.0,26.0,10.65,26
2014-03-26,12.0,0,12.0,8.0,8.0,18.0,46.0,25.0,10.65,27
2014-03-27,18.0,0,12.0,12.0,8.0,8.0,18.0,24.0,10.65,28
2014-03-28,23.0,0,18.0,12.0,12.0,8.0,8.0,23.0,10.65,29
2014-03-31,24.0,0,23.0,18.0,12.0,12.0,8.0,20.0,10.65,32
2014-04-01,41.0,0,24.0,23.0,18.0,12.0,12.0,19.0,10.65,33
2014-04-02,35.0,0,41.0,24.0,23.0,18.0,12.0,18.0,10.65,34
2014-04-03,38.0,0,35.0,41.0,24.0,23.0,18.0,17.0,10.9,0
2014-04-04,39.0,0,38.0,35.0,41.0,24.0,23.0,16.0,10.9,1
2014-04-07,42.0,0,39.0,38.0,35.0,41.0,24.0,13.0,10.9,4
2014-04-08,42.0,0,42.0,39.0,38.0,35.0,41.0,12.0,10.9,5
2014-04-09,79.0,0,42.0,42.0,39.0,38.0,35.0,11.0,10.9,6
2014-04-10,102.0,0,79.0,42.0,42.0,39.0,38.0,10.0,10.9,7
2014-04-11,65.0,0,102.0,79.0,42.0,42.0,39.0,9.0,10.9,8
2014-04-13,27.0,0,65.0,102.0,79.0,42.0,42.0,7.0,10.9,10
2014-04-14,90.0,0,27.0,65.0,102.0,79.0,42.0,6.0,10.9,11
2014-04-15,170.0,0,90.0,27.0,65.0,102.0,79.0,5.0,10.9,12
2014-04-16,177.0,0,170.0,90.0,27.0,65.0,102.0,4.0,10.9,13
2014-04-17,286.0,0,177.0,170.0,90.0,27.0,65.0,3.0,10.9,14
2014-04-18,152.0,0,286.0,177.0,170.0,90.0,27.0,2.0,10.9,15
2014-04-20,17.0,0,152.0,286.0,177.0,170.0,90.0,0.0,10.9,17
2014-04-21,5.0,0,17.0,152.0,286.0,177.0,170.0,349.0,10.9,18
2014-04-22,26.0,0,5.0,17.0,152.0,286.0,177.0,348.0,10.9,19
2014-04-23,14.0,0,26.0,5.0,17.0,152.0,286.0,347.0,10.9,20
2014-04-24,24.0,0,14.0,26.0,5.0,17.0,152.0,346.0,10.9,21
2014-04-25,15.0,0,24.0,14.0,26.0,5.0,17.0,345.0,10.9,22
2014-04-28,9.0,0,15.0,24.0,14.0,26.0,5.0,342.0,10.9,25
2014-04-29,15.0,0,9.0,15.0,24.0,14.0,26.0,341.0,10.9,26
2014-04-30,20.0,0,15.0,9.0,15.0,24.0,14.0,340.0,10.9,27
2014-05-02,30.0,0,20.0,15.0,9.0,15.0,24.0,338.0,10.9,29
2014-05-05,15.0,0,30.0,20.0,15.0,9.0,15.0,335.0,10.9,32
2014-05-06,24.0,0,15.0,30.0,20.0,15.0,9.0,334.0,10.9,33
2014-05-07,16.0,0,24.0,15.0,30.0,20.0,15.0,333.0,10.9,34
2014-05-08,35.0,0,16.0,24.0,15.0,30.0,20.0,332.0,10.9,35
2014-05-09,27.0,0,35.0,16.0,24.0,15.0,30.0,331.0,10.9,36
2014-05-12,24.0,0,27.0,35.0,16.0,24.0,15.0,328.0,10.9,39
2014-05-13,15.0,0,24.0,27.0,35.0,16.0,24.0,327.0,10.9,40
2014-05-14,6.0,0,15.0,24.0,27.0,35.0,16.0,326.0,10.9,41
2014-05-15,19.0,0,6.0,15.0,24.0,27.0,35.0,325.0,10.9,42
2014-05-16,16.0,0,19.0,6.0,15.0,24.0,27.0,324.0,10.9,43
2014-05-19,8.0,0,16.0,19.0,6.0,15.0,24.0,321.0,10.9,46
2014-05-20,2.0,0,8.0,16.0,19.0,6.0,15.0,320.0,10.9,47
2014-05-21,13.0,0,2.0,8.0,16.0,19.0,6.0,319.0,10.9,48
2014-05-22,14.0,0,13.0,2.0,8.0,16.0,19.0,318.0,10.9,49
2014-05-23,18.0,0,14.0,13.0,2.0,8.0,16.0,317.0,10.9,50
2014-05-26,15.0,0,18.0,14.0,13.0,2.0,8.0,314.0,10.9,53
2014-05-27,19.0,0,15.0,18.0,14.0,13.0,2.0,313.0,10.9,54
2014-05-28,13.0,0,19.0,15.0,18.0,14.0,13.0,312.0,10.9,55
2014-05-29,11.0,0,13.0,19.0,15.0,18.0,14.0,311.0,10.9,0
2014-05-30,20.0,0,11.0,13.0,19.0,15.0,18.0,310.0,10.9,1
2014-06-02,5.0,0,20.0,11.0,13.0,19.0,15.0,307.0,10.9,4
2014-06-03,19.0,0,5.0,20.0,11.0,13.0,19.0,306.0,10.9,5
2014-06-04,17.0,0,19.0,5.0,20.0,11.0,13.0,305.0,10.9,6
2014-06-05,12.0,0,17.0,19.0,5.0,20.0,11.0,304.0,10.9,7
2014-06-06,31.0,0,12.0,17.0,19.0,5.0,20.0,303.0,10.9,8
2014-06-09,11.0,0,31.0,12.0,17.0,19.0,5.0,300.0,10.9,11
2014-06-10,18.0,0,11.0,31.0,12.0,17.0,19.0,299.0,10.9,12
2014-06-11,19.0,0,18.0,11.0,31.0,12.0,17.0,298.0,10.9,13
2014-06-12,15.0,0,19.0,18.0,11.0,31.0,12.0,297.0,10.9,14
2014-06-16,14.0,0,15.0,19.0,18.0,11.0,31.0,293.0,10.9,18
2014-06-17,7.0,0,14.0,15.0,19.0,18.0,11.0,292.0,10.9,19
2014-06-18,13.0,0,7.0,14.0,15.0,19.0,18.0,291.0,10.9,20
2014-06-20,10.0,0,13.0,7.0,14.0,15.0,19.0,289.0,10.9,22
2014-06-23,21.0,0,10.0,13.0,7.0,14.0,15.0,286.0,10.9,25
2014-06-24,29.0,0,21.0,10.0,13.0,7.0,14.0,285.0,10.9,26
2014-06-25,11.0,0,29.0,21.0,10.0,13.0,7.0,284.0,10.9,27
2014-06-26,24.0,0,11.0,29.0,21.0,10.0,13.0,283.0,10.9,28
2014-06-27,21.0,0,24.0,11.0,29.0,21.0,10.0,282.0,10.9,29
